Dates,Unnamed: 1
38853,2006
38854,2006
38855,2006
38856,2006
38857,2006
38858,2006
38859,2006
38860,2006
38861,2006
38862,2006
38863,2006
38864,2006
38865,2006
38866,2006
38867,2006
38868,2006
38869,2006
38870,2006
38871,2006
38872,2006
38873,2006
38874,2006
38875,2006
38876,2006
38877,2006
38878,2006
38879,2006
38880,2006
38881,2006
38882,2006
38883,2006
38884,2006
38885,2006
38886,2006
38887,2006
38888,2006
38889,2006
38890,2006
38891,2006
38892,2006
38893,2006
38894,2006
38895,2006
38896,2006
38897,2006
38898,2006
38899,2006
38900,2006
38901,2006
38902,2006
38903,2006
38904,2006
38905,2006
38906,2006
38907,2006
38908,2006
38909,2006
38910,2006
38911,2006
38912,2006
38913,2006
38914,2006
38915,2006
38916,2006
38917,2006
38918,2006
38919,2006
38920,2006
38921,2006
38922,2006
38923,2006
38924,2006
38925,2006
38926,2006
38927,2006
38928,2006
38929,2006
38930,2006
38931,2006
38932,2006
38933,2006
38934,2006
38935,2006
38936,2006
38937,2006
38938,2006
38939,2006
38940,2006
38941,2006
38942,2006
38943,2006
38944,2006
38945,2006
38946,2006
38947,2006
38948,2006
38949,2006
38950,2006
38951,2006
38952,2006
38953,2006
38954,2006
38955,2006
38956,2006
38957,2006
38958,2006
38959,2006
38960,2006
38961,2006
38962,2006
38963,2006
38964,2006
38965,2006
38966,2006
38967,2006
38968,2006
38969,2006
38970,2006
38971,2006
38972,2006
38973,2006
38974,2006
38975,2006
38976,2006
38977,2006
38978,2006
38979,2006
38980,2006
38981,2006
38982,2006
38983,2006
38984,2006
38985,2006
38986,2006
38987,2006
38988,2006
38989,2006
38990,2006
38991,2006
38992,2006
38993,2006
38994,2006
38995,2006
38996,2006
38997,2006
38998,2006
38999,2006
39000,2006
39001,2006
39002,2006
39003,2006
39004,2006
39005,2006
39006,2006
39007,2006
39008,2006
39009,2006
39010,2006
39011,2006
39012,2006
39013,2006
39014,2006
39015,2006
39016,2006
39017,2006
39018,2006
39019,2006
39020,2006
39021,2006
39022,2006
39023,2006
39024,2006
39025,2006
39026,2006
39027,2006
39028,2006
39029,2006
39030,2006
39031,2006
39032,2006
39033,2006
39034,2006
39035,2006
39036,2006
39037,2006
39038,2006
39039,2006
39040,2006
39041,2006
39042,2006
39043,2006
39044,2006
39045,2006
39046,2006
39047,2006
39048,2006
39049,2006
39050,2006
39051,2006
39052,2006
39053,2006
39054,2006
39055,2006
39056,2006
39057,2006
39058,2006
39059,2006
39060,2006
39061,2006
39062,2006
39063,2006
39064,2006
39065,2006
39066,2006
39067,2006
39068,2006
39069,2006
39070,2006
39071,2006
39072,2006
39073,2006
39074,2006
39075,2006
39076,2006
39077,2006
39078,2006
39079,2006
39080,2006
39081,2006
39082,2006
39083,2007
39084,2007
39085,2007
39086,2007
39087,2007
39088,2007
39089,2007
39090,2007
39091,2007
39092,2007
39093,2007
39094,2007
39095,2007
39096,2007
39097,2007
39098,2007
39099,2007
39100,2007
39101,2007
39102,2007
39103,2007
39104,2007
39105,2007
39106,2007
39107,2007
39108,2007
39109,2007
39110,2007
39111,2007
39112,2007
39113,2007
39114,2007
39115,2007
39116,2007
39117,2007
39118,2007
39119,2007
39120,2007
39121,2007
39122,2007
39123,2007
39124,2007
39125,2007
39126,2007
39127,2007
39128,2007
39129,2007
39130,2007
39131,2007
39132,2007
39133,2007
39134,2007
39135,2007
39136,2007
39137,2007
39138,2007
39139,2007
39140,2007
39141,2007
39142,2007
39143,2007
39144,2007
39145,2007
39146,2007
39147,2007
39148,2007
39149,2007
39150,2007
39151,2007
39152,2007
39153,2007
39154,2007
39155,2007
39156,2007
39157,2007
39158,2007
39159,2007
39160,2007
39161,2007
39162,2007
39163,2007
39164,2007
39165,2007
39166,2007
39167,2007
39168,2007
39169,2007
39170,2007
39171,2007
39172,2007
39173,2007
39174,2007
39175,2007
39176,2007
39177,2007
39178,2007
39179,2007
39180,2007
39181,2007
39182,2007
39183,2007
39184,2007
39185,2007
39186,2007
39187,2007
39188,2007
39189,2007
39190,2007
39191,2007
39192,2007
39193,2007
39194,2007
39195,2007
39196,2007
39197,2007
39198,2007
39199,2007
39200,2007
39201,2007
39202,2007
39203,2007
39204,2007
39205,2007
39206,2007
39207,2007
39208,2007
39209,2007
39210,2007
39211,2007
39212,2007
39213,2007
39214,2007
39215,2007
39216,2007
39217,2007
39218,2007
39219,2007
39220,2007
39221,2007
39222,2007
39223,2007
39224,2007
39225,2007
39226,2007
39227,2007
39228,2007
39229,2007
39230,2007
39231,2007
39232,2007
39233,2007
39234,2007
39235,2007
39236,2007
39237,2007
39238,2007
39239,2007
39240,2007
39241,2007
39242,2007
39243,2007
39244,2007
39245,2007
39246,2007
39247,2007
39248,2007
39249,2007
39250,2007
39251,2007
39252,2007
39253,2007
39254,2007
39255,2007
39256,2007
39257,2007
39258,2007
39259,2007
39260,2007
39261,2007
39262,2007
39263,2007
39264,2007
39265,2007
39266,2007
39267,2007
39268,2007
39269,2007
39270,2007
39271,2007
39272,2007
39273,2007
39274,2007
39275,2007
39276,2007
39277,2007
39278,2007
39279,2007
39280,2007
39281,2007
39282,2007
39283,2007
39284,2007
39285,2007
39286,2007
39287,2007
39288,2007
39289,2007
39290,2007
39291,2007
39292,2007
39293,2007
39294,2007
39295,2007
39296,2007
39297,2007
39298,2007
39299,2007
39300,2007
39301,2007
39302,2007
39303,2007
39304,2007
39305,2007
39306,2007
39307,2007
39308,2007
39309,2007
39310,2007
39311,2007
39312,2007
39313,2007
39314,2007
39315,2007
39316,2007
39317,2007
39318,2007
39319,2007
39320,2007
39321,2007
39322,2007
39323,2007
39324,2007
39325,2007
39326,2007
39327,2007
39328,2007
39329,2007
39330,2007
39331,2007
39332,2007
39333,2007
39334,2007
39335,2007
39336,2007
39337,2007
39338,2007
39339,2007
39340,2007
39341,2007
39342,2007
39343,2007
39344,2007
39345,2007
39346,2007
39347,2007
39348,2007
39349,2007
39350,2007
39351,2007
39352,2007
39353,2007
39354,2007
39355,2007
39356,2007
39357,2007
39358,2007
39359,2007
39360,2007
39361,2007
39362,2007
39363,2007
39364,2007
39365,2007
39366,2007
39367,2007
39368,2007
39369,2007
39370,2007
39371,2007
39372,2007
39373,2007
39374,2007
39375,2007
39376,2007
39377,2007
39378,2007
39379,2007
39380,2007
39381,2007
39382,2007
39383,2007
39384,2007
39385,2007
39386,2007
39387,2007
39388,2007
39389,2007
39390,2007
39391,2007
39392,2007
39393,2007
39394,2007
39395,2007
39396,2007
39397,2007
39398,2007
39399,2007
39400,2007
39401,2007
39402,2007
39403,2007
39404,2007
39405,2007
39406,2007
39407,2007
39408,2007
39409,2007
39410,2007
39411,2007
39412,2007
39413,2007
39414,2007
39415,2007
39416,2007
39417,2007
39418,2007
39419,2007
39420,2007
39421,2007
39422,2007
39423,2007
39424,2007
39425,2007
39426,2007
39427,2007
39428,2007
39429,2007
39430,2007
39431,2007
39432,2007
39433,2007
39434,2007
39435,2007
39436,2007
39437,2007
39438,2007
39439,2007
39440,2007
39441,2007
39442,2007
39443,2007
39444,2007
39445,2007
39446,2007
39447,2007
39448,2008
39449,2008
39450,2008
39451,2008
39452,2008
39453,2008
39454,2008
39455,2008
39456,2008
39457,2008
39458,2008
39459,2008
39460,2008
39461,2008
39462,2008
39463,2008
39464,2008
39465,2008
39466,2008
39467,2008
39468,2008
39469,2008
39470,2008
39471,2008
39472,2008
39473,2008
39474,2008
39475,2008
39476,2008
39477,2008
39478,2008
39479,2008
39480,2008
39481,2008
39482,2008
39483,2008
39484,2008
39485,2008
39486,2008
39487,2008
39488,2008
39489,2008
39490,2008
39491,2008
39492,2008
39493,2008
39494,2008
39495,2008
39496,2008
39497,2008
39498,2008
39499,2008
39500,2008
39501,2008
39502,2008
39503,2008
39504,2008
39505,2008
39506,2008
39507,2008
39508,2008
39509,2008
39510,2008
39511,2008
39512,2008
39513,2008
39514,2008
39515,2008
39516,2008
39517,2008
39518,2008
39519,2008
39520,2008
39521,2008
39522,2008
39523,2008
39524,2008
39525,2008
39526,2008
39527,2008
39528,2008
39529,2008
39530,2008
39531,2008
39532,2008
39533,2008
39534,2008
39535,2008
39536,2008
39537,2008
39538,2008
39539,2008
39540,2008
39541,2008
39542,2008
39543,2008
39544,2008
39545,2008
39546,2008
39547,2008
39548,2008
39549,2008
39550,2008
39551,2008
39552,2008
39553,2008
39554,2008
39555,2008
39556,2008
39557,2008
39558,2008
39559,2008
39560,2008
39561,2008
39562,2008
39563,2008
39564,2008
39565,2008
39566,2008
39567,2008
39568,2008
39569,2008
39570,2008
39571,2008
39572,2008
39573,2008
39574,2008
39575,2008
39576,2008
39577,2008
39578,2008
39579,2008
39580,2008
39581,2008
39582,2008
39583,2008
39584,2008
39585,2008
39586,2008
39587,2008
39588,2008
39589,2008
39590,2008
39591,2008
39592,2008
39593,2008
39594,2008
39595,2008
39596,2008
39597,2008
39598,2008
39599,2008
39600,2008
39601,2008
39602,2008
39603,2008
39604,2008
39605,2008
39606,2008
39607,2008
39608,2008
39609,2008
39610,2008
39611,2008
39612,2008
39613,2008
39614,2008
39615,2008
39616,2008
39617,2008
39618,2008
39619,2008
39620,2008
39621,2008
39622,2008
39623,2008
39624,2008
39625,2008
39626,2008
39627,2008
39628,2008
39629,2008
39630,2008
39631,2008
39632,2008
39633,2008
39634,2008
39635,2008
39636,2008
39637,2008
39638,2008
39639,2008
39640,2008
39641,2008
39642,2008
39643,2008
39644,2008
39645,2008
39646,2008
39647,2008
39648,2008
39649,2008
39650,2008
39651,2008
39652,2008
39653,2008
39654,2008
39655,2008
39656,2008
39657,2008
39658,2008
39659,2008
39660,2008
39661,2008
39662,2008
39663,2008
39664,2008
39665,2008
39666,2008
39667,2008
39668,2008
39669,2008
39670,2008
39671,2008
39672,2008
39673,2008
39674,2008
39675,2008
39676,2008
39677,2008
39678,2008
39679,2008
39680,2008
39681,2008
39682,2008
39683,2008
39684,2008
39685,2008
39686,2008
39687,2008
39688,2008
39689,2008
39690,2008
39691,2008
39692,2008
39693,2008
39694,2008
39695,2008
39696,2008
39697,2008
39698,2008
39699,2008
39700,2008
39701,2008
39702,2008
39703,2008
39704,2008
39705,2008
39706,2008
39707,2008
39708,2008
39709,2008
39710,2008
39711,2008
39712,2008
39713,2008
39714,2008
39715,2008
39716,2008
39717,2008
39718,2008
39719,2008
39720,2008
39721,2008
39722,2008
39723,2008
39724,2008
39725,2008
39726,2008
39727,2008
39728,2008
39729,2008
39730,2008
39731,2008
39732,2008
39733,2008
39734,2008
39735,2008
39736,2008
39737,2008
39738,2008
39739,2008
39740,2008
39741,2008
39742,2008
39743,2008
39744,2008
39745,2008
39746,2008
39747,2008
39748,2008
39749,2008
39750,2008
39751,2008
39752,2008
39753,2008
39754,2008
39755,2008
39756,2008
39757,2008
39758,2008
39759,2008
39760,2008
39761,2008
39762,2008
39763,2008
39764,2008
39765,2008
39766,2008
39767,2008
39768,2008
39769,2008
39770,2008
39771,2008
39772,2008
39773,2008
39774,2008
39775,2008
39776,2008
39777,2008
39778,2008
39779,2008
39780,2008
39781,2008
39782,2008
39783,2008
39784,2008
39785,2008
39786,2008
39787,2008
39788,2008
39789,2008
39790,2008
39791,2008
39792,2008
39793,2008
39794,2008
39795,2008
39796,2008
39797,2008
39798,2008
39799,2008
39800,2008
39801,2008
39802,2008
39803,2008
39804,2008
39805,2008
39806,2008
39807,2008
39808,2008
39809,2008
39810,2008
39811,2008
39812,2008
39813,2008
39814,2009
39815,2009
39816,2009
39817,2009
39818,2009
39819,2009
39820,2009
39821,2009
39822,2009
39823,2009
39824,2009
39825,2009
39826,2009
39827,2009
39828,2009
39829,2009
39830,2009
39831,2009
39832,2009
39833,2009
39834,2009
39835,2009
39836,2009
39837,2009
39838,2009
39839,2009
39840,2009
39841,2009
39842,2009
39843,2009
39844,2009
39845,2009
39846,2009
39847,2009
39848,2009
39849,2009
39850,2009
39851,2009
39852,2009
39853,2009
39854,2009
39855,2009
39856,2009
39857,2009
39858,2009
39859,2009
39860,2009
39861,2009
39862,2009
39863,2009
39864,2009
39865,2009
39866,2009
39867,2009
39868,2009
39869,2009
39870,2009
39871,2009
39872,2009
39873,2009
39874,2009
39875,2009
39876,2009
39877,2009
39878,2009
39879,2009
39880,2009
39881,2009
39882,2009
39883,2009
39884,2009
39885,2009
39886,2009
39887,2009
39888,2009
39889,2009
39890,2009
39891,2009
39892,2009
39893,2009
39894,2009
39895,2009
39896,2009
39897,2009
39898,2009
39899,2009
39900,2009
39901,2009
39902,2009
39903,2009
39904,2009
39905,2009
39906,2009
39907,2009
39908,2009
39909,2009
39910,2009
39911,2009
39912,2009
39913,2009
39914,2009
39915,2009
39916,2009
39917,2009
39918,2009
39919,2009
39920,2009
39921,2009
39922,2009
39923,2009
39924,2009
39925,2009
39926,2009
39927,2009
39928,2009
39929,2009
39930,2009
39931,2009
39932,2009
39933,2009
39934,2009
39935,2009
39936,2009
39937,2009
39938,2009
39939,2009
39940,2009
39941,2009
39942,2009
39943,2009
39944,2009
39945,2009
39946,2009
39947,2009
39948,2009
39949,2009
39950,2009
39951,2009
39952,2009
39953,2009
39954,2009
39955,2009
39956,2009
39957,2009
39958,2009
39959,2009
39960,2009
39961,2009
39962,2009
39963,2009
39964,2009
39965,2009
39966,2009
39967,2009
39968,2009
39969,2009
39970,2009
39971,2009
39972,2009
39973,2009
39974,2009
39975,2009
39976,2009
39977,2009
39978,2009
39979,2009
39980,2009
39981,2009
39982,2009
39983,2009
39984,2009
39985,2009
39986,2009
39987,2009
39988,2009
39989,2009
39990,2009
39991,2009
39992,2009
39993,2009
39994,2009
39995,2009
39996,2009
39997,2009
39998,2009
39999,2009
40000,2009
40001,2009
40002,2009
40003,2009
40004,2009
40005,2009
40006,2009
40007,2009
40008,2009
40009,2009
40010,2009
40011,2009
40012,2009
40013,2009
40014,2009
40015,2009
40016,2009
40017,2009
40018,2009
40019,2009
40020,2009
40021,2009
40022,2009
40023,2009
40024,2009
40025,2009
40026,2009
40027,2009
40028,2009
40029,2009
40030,2009
40031,2009
40032,2009
40033,2009
40034,2009
40035,2009
40036,2009
40037,2009
40038,2009
40039,2009
40040,2009
40041,2009
40042,2009
40043,2009
40044,2009
40045,2009
40046,2009
40047,2009
40048,2009
40049,2009
40050,2009
40051,2009
40052,2009
40053,2009
40054,2009
40055,2009
40056,2009
40057,2009
40058,2009
40059,2009
40060,2009
40061,2009
40062,2009
40063,2009
40064,2009
40065,2009
40066,2009
40067,2009
40068,2009
40069,2009
40070,2009
40071,2009
40072,2009
40073,2009
40074,2009
40075,2009
40076,2009
40077,2009
40078,2009
40079,2009
40080,2009
40081,2009
40082,2009
40083,2009
40084,2009
40085,2009
40086,2009
40087,2009
40088,2009
40089,2009
40090,2009
40091,2009
40092,2009
40093,2009
40094,2009
40095,2009
40096,2009
40097,2009
40098,2009
40099,2009
40100,2009
40101,2009
40102,2009
40103,2009
40104,2009
40105,2009
40106,2009
40107,2009
40108,2009
40109,2009
40110,2009
40111,2009
40112,2009
40113,2009
40114,2009
40115,2009
40116,2009
40117,2009
40118,2009
40119,2009
40120,2009
40121,2009
40122,2009
40123,2009
40124,2009
40125,2009
40126,2009
40127,2009
40128,2009
40129,2009
40130,2009
40131,2009
40132,2009
40133,2009
40134,2009
40135,2009
40136,2009
40137,2009
40138,2009
40139,2009
40140,2009
40141,2009
40142,2009
40143,2009
40144,2009
40145,2009
40146,2009
40147,2009
40148,2009
40149,2009
40150,2009
40151,2009
40152,2009
40153,2009
40154,2009
40155,2009
40156,2009
40157,2009
40158,2009
40159,2009
40160,2009
40161,2009
40162,2009
40163,2009
40164,2009
40165,2009
40166,2009
40167,2009
40168,2009
40169,2009
40170,2009
40171,2009
40172,2009
40173,2009
40174,2009
40175,2009
40176,2009
40177,2009
40178,2009
40179,2010
40180,2010
40181,2010
40182,2010
40183,2010
40184,2010
40185,2010
40186,2010
40187,2010
40188,2010
40189,2010
40190,2010
40191,2010
40192,2010
40193,2010
40194,2010
40195,2010
40196,2010
40197,2010
40198,2010
40199,2010
40200,2010
40201,2010
40202,2010
40203,2010
40204,2010
40205,2010
40206,2010
40207,2010
40208,2010
40209,2010
40210,2010
40211,2010
40212,2010
40213,2010
40214,2010
40215,2010
40216,2010
40217,2010
40218,2010
40219,2010
40220,2010
40221,2010
40222,2010
40223,2010
40224,2010
40225,2010
40226,2010
40227,2010
40228,2010
40229,2010
40230,2010
40231,2010
40232,2010
40233,2010
40234,2010
40235,2010
40236,2010
40237,2010
40238,2010
40239,2010
40240,2010
40241,2010
40242,2010
40243,2010
40244,2010
40245,2010
40246,2010
40247,2010
40248,2010
40249,2010
40250,2010
40251,2010
40252,2010
40253,2010
40254,2010
40255,2010
40256,2010
40257,2010
40258,2010
40259,2010
40260,2010
40261,2010
40262,2010
40263,2010
40264,2010
40265,2010
40266,2010
40267,2010
40268,2010
40269,2010
40270,2010
40271,2010
40272,2010
40273,2010
40274,2010
40275,2010
40276,2010
40277,2010
40278,2010
40279,2010
40280,2010
40281,2010
40282,2010
40283,2010
40284,2010
40285,2010
40286,2010
40287,2010
40288,2010
40289,2010
40290,2010
40291,2010
40292,2010
40293,2010
40294,2010
40295,2010
40296,2010
40297,2010
40298,2010
40299,2010
40300,2010
40301,2010
40302,2010
40303,2010
40304,2010
40305,2010
40306,2010
40307,2010
40308,2010
40309,2010
40310,2010
40311,2010
40312,2010
40313,2010
40314,2010
40315,2010
40316,2010
40317,2010
40318,2010
40319,2010
40320,2010
40321,2010
40322,2010
40323,2010
40324,2010
40325,2010
40326,2010
40327,2010
40328,2010
40329,2010
40330,2010
40331,2010
40332,2010
40333,2010
40334,2010
40335,2010
40336,2010
40337,2010
40338,2010
40339,2010
40340,2010
40341,2010
40342,2010
40343,2010
40344,2010
40345,2010
40346,2010
40347,2010
40348,2010
40349,2010
40350,2010
40351,2010
40352,2010
40353,2010
40354,2010
40355,2010
40356,2010
40357,2010
40358,2010
40359,2010
40360,2010
40361,2010
40362,2010
40363,2010
40364,2010
40365,2010
40366,2010
40367,2010
40368,2010
40369,2010
40370,2010
40371,2010
40372,2010
40373,2010
40374,2010
40375,2010
40376,2010
40377,2010
40378,2010
40379,2010
40380,2010
40381,2010
40382,2010
40383,2010
40384,2010
40385,2010
40386,2010
40387,2010
40388,2010
40389,2010
40390,2010
40391,2010
40392,2010
40393,2010
40394,2010
40395,2010
40396,2010
40397,2010
40398,2010
40399,2010
40400,2010
40401,2010
40402,2010
40403,2010
40404,2010
40405,2010
40406,2010
40407,2010
40408,2010
40409,2010
40410,2010
40411,2010
40412,2010
40413,2010
40414,2010
40415,2010
40416,2010
40417,2010
40418,2010
40419,2010
40420,2010
40421,2010
40422,2010
40423,2010
40424,2010
40425,2010
40426,2010
40427,2010
40428,2010
40429,2010
40430,2010
40431,2010
40432,2010
40433,2010
40434,2010
40435,2010
40436,2010
40437,2010
40438,2010
40439,2010
40440,2010
40441,2010
40442,2010
40443,2010
40444,2010
40445,2010
40446,2010
40447,2010
40448,2010
40449,2010
40450,2010
40451,2010
40452,2010
40453,2010
40454,2010
40455,2010
40456,2010
40457,2010
40458,2010
40459,2010
40460,2010
40461,2010
40462,2010
40463,2010
40464,2010
40465,2010
40466,2010
40467,2010
40468,2010
40469,2010
40470,2010
40471,2010
40472,2010
40473,2010
40474,2010
40475,2010
40476,2010
40477,2010
40478,2010
40479,2010
40480,2010
40481,2010
40482,2010
40483,2010
40484,2010
40485,2010
40486,2010
40487,2010
40488,2010
40489,2010
40490,2010
40491,2010
40492,2010
40493,2010
40494,2010
40495,2010
40496,2010
40497,2010
40498,2010
40499,2010
40500,2010
40501,2010
40502,2010
40503,2010
40504,2010
40505,2010
40506,2010
40507,2010
40508,2010
40509,2010
40510,2010
40511,2010
40512,2010
40513,2010
40514,2010
40515,2010
40516,2010
40517,2010
40518,2010
40519,2010
40520,2010
40521,2010
40522,2010
40523,2010
40524,2010
40525,2010
40526,2010
40527,2010
40528,2010
40529,2010
40530,2010
40531,2010
40532,2010
40533,2010
40534,2010
40535,2010
40536,2010
40537,2010
40538,2010
40539,2010
40540,2010
40541,2010
40542,2010
40543,2010
40544,2011
40545,2011
40546,2011
40547,2011
40548,2011
40549,2011
40550,2011
40551,2011
40552,2011
40553,2011
40554,2011
40555,2011
40556,2011
40557,2011
40558,2011
40559,2011
40560,2011
40561,2011
40562,2011
40563,2011
40564,2011
40565,2011
40566,2011
40567,2011
40568,2011
40569,2011
40570,2011
40571,2011
40572,2011
40573,2011
40574,2011
40575,2011
40576,2011
40577,2011
40578,2011
40579,2011
40580,2011
40581,2011
40582,2011
40583,2011
40584,2011
40585,2011
40586,2011
40587,2011
40588,2011
40589,2011
40590,2011
40591,2011
40592,2011
40593,2011
40594,2011
40595,2011
40596,2011
40597,2011
40598,2011
40599,2011
40600,2011
40601,2011
40602,2011
40603,2011
40604,2011
40605,2011
40606,2011
40607,2011
40608,2011
40609,2011
40610,2011
40611,2011
40612,2011
40613,2011
40614,2011
40615,2011
40616,2011
40617,2011
40618,2011
40619,2011
40620,2011
40621,2011
40622,2011
40623,2011
40624,2011
40625,2011
40626,2011
40627,2011
40628,2011
40629,2011
40630,2011
40631,2011
40632,2011
40633,2011
40634,2011
40635,2011
40636,2011
40637,2011
40638,2011
40639,2011
40640,2011
40641,2011
40642,2011
40643,2011
40644,2011
40645,2011
40646,2011
40647,2011
40648,2011
40649,2011
40650,2011
40651,2011
40652,2011
40653,2011
40654,2011
40655,2011
40656,2011
40657,2011
40658,2011
40659,2011
40660,2011
40661,2011
40662,2011
40663,2011
40664,2011
40665,2011
40666,2011
40667,2011
40668,2011
40669,2011
40670,2011
40671,2011
40672,2011
40673,2011
40674,2011
40675,2011
40676,2011
40677,2011
40678,2011
40679,2011
40680,2011
40681,2011
40682,2011
40683,2011
40684,2011
40685,2011
40686,2011
40687,2011
40688,2011
40689,2011
40690,2011
40691,2011
40692,2011
40693,2011
40694,2011
40695,2011
40696,2011
40697,2011
40698,2011
40699,2011
40700,2011
40701,2011
40702,2011
40703,2011
40704,2011
40705,2011
40706,2011
40707,2011
40708,2011
40709,2011
40710,2011
40711,2011
40712,2011
40713,2011
40714,2011
40715,2011
40716,2011
40717,2011
40718,2011
40719,2011
40720,2011
40721,2011
40722,2011
40723,2011
40724,2011
40725,2011
40726,2011
40727,2011
40728,2011
40729,2011
40730,2011
40731,2011
40732,2011
40733,2011
40734,2011
40735,2011
40736,2011
40737,2011
40738,2011
40739,2011
40740,2011
40741,2011
40742,2011
40743,2011
40744,2011
40745,2011
40746,2011
40747,2011
40748,2011
40749,2011
40750,2011
40751,2011
40752,2011
40753,2011
40754,2011
40755,2011
40756,2011
40757,2011
40758,2011
40759,2011
40760,2011
40761,2011
40762,2011
40763,2011
40764,2011
40765,2011
40766,2011
40767,2011
40768,2011
40769,2011
40770,2011
40771,2011
40772,2011
40773,2011
40774,2011
40775,2011
40776,2011
40777,2011
40778,2011
40779,2011
40780,2011
40781,2011
40782,2011
40783,2011
40784,2011
40785,2011
40786,2011
40787,2011
40788,2011
40789,2011
40790,2011
40791,2011
40792,2011
40793,2011
40794,2011
40795,2011
40796,2011
40797,2011
40798,2011
40799,2011
40800,2011
40801,2011
40802,2011
40803,2011
40804,2011
40805,2011
40806,2011
40807,2011
40808,2011
40809,2011
40810,2011
40811,2011
40812,2011
40813,2011
40814,2011
40815,2011
40816,2011
40817,2011
40818,2011
40819,2011
40820,2011
40821,2011
40822,2011
40823,2011
40824,2011
40825,2011
40826,2011
40827,2011
40828,2011
40829,2011
40830,2011
40831,2011
40832,2011
40833,2011
40834,2011
40835,2011
40836,2011
40837,2011
40838,2011
40839,2011
40840,2011
40841,2011
40842,2011
40843,2011
40844,2011
40845,2011
40846,2011
40847,2011
40848,2011
40849,2011
40850,2011
40851,2011
40852,2011
40853,2011
40854,2011
40855,2011
40856,2011
40857,2011
40858,2011
40859,2011
40860,2011
40861,2011
40862,2011
40863,2011
40864,2011
40865,2011
40866,2011
40867,2011
40868,2011
40869,2011
40870,2011
40871,2011
40872,2011
40873,2011
40874,2011
40875,2011
40876,2011
40877,2011
40878,2011
40879,2011
40880,2011
40881,2011
40882,2011
40883,2011
40884,2011
40885,2011
40886,2011
40887,2011
40888,2011
40889,2011
40890,2011
40891,2011
40892,2011
40893,2011
40894,2011
40895,2011
40896,2011
40897,2011
40898,2011
40899,2011
40900,2011
40901,2011
40902,2011
40903,2011
40904,2011
40905,2011
40906,2011
40907,2011
40908,2011
40909,2012
40910,2012
40911,2012
40912,2012
40913,2012
40914,2012
40915,2012
40916,2012
40917,2012
40918,2012
40919,2012
40920,2012
40921,2012
40922,2012
40923,2012
40924,2012
40925,2012
40926,2012
40927,2012
40928,2012
40929,2012
40930,2012
40931,2012
40932,2012
40933,2012
40934,2012
40935,2012
40936,2012
40937,2012
40938,2012
40939,2012
40940,2012
40941,2012
40942,2012
40943,2012
40944,2012
40945,2012
40946,2012
40947,2012
40948,2012
40949,2012
40950,2012
40951,2012
40952,2012
40953,2012
40954,2012
40955,2012
40956,2012
40957,2012
40958,2012
40959,2012
40960,2012
40961,2012
40962,2012
40963,2012
40964,2012
40965,2012
40966,2012
40967,2012
40968,2012
40969,2012
40970,2012
40971,2012
40972,2012
40973,2012
40974,2012
40975,2012
40976,2012
40977,2012
40978,2012
40979,2012
40980,2012
40981,2012
40982,2012
40983,2012
40984,2012
40985,2012
40986,2012
40987,2012
40988,2012
40989,2012
40990,2012
40991,2012
40992,2012
40993,2012
40994,2012
40995,2012
40996,2012
40997,2012
40998,2012
40999,2012
41000,2012
41001,2012
41002,2012
41003,2012
41004,2012
41005,2012
41006,2012
41007,2012
41008,2012
41009,2012
41010,2012
41011,2012
41012,2012
41013,2012
41014,2012
41015,2012
41016,2012
41017,2012
41018,2012
41019,2012
41020,2012
41021,2012
41022,2012
41023,2012
41024,2012
41025,2012
41026,2012
41027,2012
41028,2012
41029,2012
41030,2012
41031,2012
41032,2012
41033,2012
41034,2012
41035,2012
41036,2012
41037,2012
41038,2012
41039,2012
41040,2012
41041,2012
41042,2012
41043,2012
41044,2012
41045,2012
41046,2012
41047,2012
41048,2012
41049,2012
41050,2012
41051,2012
41052,2012
41053,2012
41054,2012
41055,2012
41056,2012
41057,2012
41058,2012
41059,2012
41060,2012
41061,2012
41062,2012
41063,2012
41064,2012
41065,2012
41066,2012
41067,2012
41068,2012
41069,2012
41070,2012
41071,2012
41072,2012
41073,2012
41074,2012
41075,2012
41076,2012
41077,2012
41078,2012
41079,2012
41080,2012
41081,2012
41082,2012
41083,2012
41084,2012
41085,2012
41086,2012
41087,2012
41088,2012
41089,2012
41090,2012
41091,2012
41092,2012
41093,2012
41094,2012
41095,2012
41096,2012
41097,2012
41098,2012
41099,2012
41100,2012
41101,2012
41102,2012
41103,2012
41104,2012
41105,2012
41106,2012
41107,2012
41108,2012
41109,2012
41110,2012
41111,2012
41112,2012
41113,2012
41114,2012
41115,2012
41116,2012
41117,2012
41118,2012
41119,2012
41120,2012
41121,2012
41122,2012
41123,2012
41124,2012
41125,2012
41126,2012
41127,2012
41128,2012
41129,2012
41130,2012
41131,2012
41132,2012
41133,2012
41134,2012
41135,2012
41136,2012
41137,2012
41138,2012
41139,2012
41140,2012
41141,2012
41142,2012
41143,2012
41144,2012
41145,2012
41146,2012
41147,2012
41148,2012
41149,2012
41150,2012
41151,2012
41152,2012
41153,2012
41154,2012
41155,2012
41156,2012
41157,2012
41158,2012
41159,2012
41160,2012
41161,2012
41162,2012
41163,2012
41164,2012
41165,2012
41166,2012
41167,2012
41168,2012
41169,2012
41170,2012
41171,2012
41172,2012
41173,2012
41174,2012
41175,2012
41176,2012
41177,2012
41178,2012
41179,2012
41180,2012
41181,2012
41182,2012
41183,2012
